Solar Irradiance,PV Current,PV Voltage,PV Energy,clusters_pred
299.0271666666667,49.918000000000035,92.462,0.0,0
298.3410000000001,49.918000000000035,92.462,0.0,0
297.9581666666666,49.918000000000035,92.462,0.0,0
297.49083333333334,49.918000000000035,92.462,0.0,0
297.0141666666665,49.918000000000035,92.46000000000002,0.0,0
296.9919999999999,49.918000000000035,92.46000000000002,0.0,0
296.81466666666677,49.918000000000035,92.46000000000002,0.0,0
296.6125,49.91000000000002,92.46000000000002,0.0,0
296.4844999999999,49.91000000000002,92.46000000000002,0.0,0
296.31233333333336,49.91000000000002,92.46000000000002,0.0,0
295.9988333333333,49.91000000000002,92.46000000000002,0.0,0
295.7725,49.91000000000002,92.46000000000002,0.0,0
295.75883333333337,49.91000000000002,92.46000000000002,0.0,0
295.61816666666647,49.91000000000002,92.46000000000002,0.0,0
295.5255,49.73800000000003,92.00400000000002,0.0,0
294.48216666666667,49.73800000000003,92.00400000000002,0.0,0
292.05766666666665,49.73800000000003,92.00400000000002,0.0,0
291.67466666666667,49.73000000000002,92.00200000000002,0.0,0
291.22100000000006,49.73000000000002,92.00200000000002,0.0,0
290.8879999999998,49.73000000000002,92.00200000000002,0.0,0
290.60616666666664,49.78200000000003,92.154,0.0,0
290.27100000000013,49.78200000000003,92.154,0.0,0
289.77133333333336,49.78200000000003,92.154,0.0,0
288.687,49.75200000000004,92.00200000000002,0.0,0
288.108,49.75200000000004,92.00200000000002,0.0,0
287.8028333333333,49.70000000000002,91.99800000000003,0.0,0
287.4986666666667,49.70000000000002,91.99800000000003,0.0,0
287.3023333333333,49.70000000000002,91.99800000000003,0.0,0
287.16183333333345,49.70000000000002,91.99800000000003,0.0,0
287.0870000000001,49.70000000000002,91.99800000000003,0.0,0
287.0095,49.70000000000002,91.99800000000003,0.0,0
287.00949999999995,49.70000000000002,91.99800000000003,0.0,0
287.00033333333334,49.70000000000002,91.99800000000003,0.0,0
286.97583333333324,49.70000000000002,91.99800000000003,0.0,0
286.9376666666667,49.70000000000002,91.99800000000003,0.0,0
285.76766666666674,49.70000000000002,91.99600000000002,0.0,0
285.2673333333332,49.70000000000002,91.99600000000002,0.0,0
285.19216666666665,49.70000000000002,91.99600000000002,0.0,0
284.83316666666656,49.70000000000002,91.99600000000002,0.0,0
284.5561666666668,49.70000000000002,91.99600000000002,0.0,0
283.7908333333333,49.70000000000002,91.99600000000002,0.0,0
283.67633333333345,49.70000000000002,91.99600000000002,0.0,0
283.25466666666665,49.70000000000002,91.99600000000002,0.0,0
282.43333333333334,49.70000000000002,91.99600000000002,0.0,0
282.39300000000014,49.70000000000002,91.99600000000002,0.0,0
282.29516666666666,49.70000000000002,91.99600000000002,0.0,0
282.1491666666668,49.70000000000002,91.99600000000002,0.0,0
282.06866666666673,49.70000000000002,91.99600000000002,0.0,0
281.6845,49.692000000000036,91.99600000000002,0.0,0
281.4770000000001,49.692000000000036,91.99600000000002,0.0,0
281.0421666666668,49.692000000000036,91.99600000000002,0.0,0
280.99466666666666,49.692000000000036,91.99600000000002,0.0,0
280.9736666666667,49.692000000000036,91.99600000000002,0.0,0
280.79833333333335,49.48400000000003,90.46200000000003,0.0,0
279.93633333333327,49.48400000000003,90.46200000000003,0.0,0
279.89116666666666,49.48400000000003,90.46200000000003,0.0,0
279.6491666666667,49.48400000000003,90.46200000000003,0.0,0
278.3178333333334,49.47600000000003,90.46200000000003,0.0,0
278.08666666666664,49.47600000000003,90.46200000000003,0.0,0
277.66099999999994,49.684000000000026,91.99600000000002,0.0,0
277.3568333333334,49.684000000000026,91.99600000000002,0.0,0
277.2193333333334,49.684000000000026,91.99600000000002,0.0,0
276.8188333333334,49.684000000000026,91.99600000000002,0.0,0
276.8086666666667,49.684000000000026,91.99600000000002,0.0,0
276.6931666666667,49.684000000000026,91.99600000000002,0.0,0
275.97233333333327,49.684000000000026,91.99600000000002,0.0,0
275.8793333333333,49.684000000000026,91.99600000000002,0.0,0
275.3648333333333,49.47600000000003,90.46200000000003,0.0,0
275.0666666666666,49.47600000000003,90.46200000000003,0.0,0
273.32566666666673,49.47600000000003,90.46000000000004,0.0,0
273.19000000000005,49.47600000000003,90.46000000000004,0.0,0
272.5433333333334,49.47600000000003,90.46000000000004,0.0,0
272.1433333333333,49.47600000000003,90.46000000000004,0.0,0
272.0971666666667,49.47600000000003,90.46000000000004,0.0,0
272.074,49.47600000000003,90.46000000000004,0.0,0
272.0076666666667,49.47600000000003,90.46000000000004,0.0,0
271.80083333333334,49.47600000000003,90.46000000000004,0.0,0
271.62816666666663,49.47600000000003,90.46000000000004,0.0,0
271.434,49.47600000000003,90.46000000000004,0.0,0
271.2998333333333,49.47600000000003,90.46000000000004,0.0,0
271.1741666666667,49.47600000000003,90.46000000000004,0.0,0
270.8408333333333,49.47600000000003,90.46000000000004,0.0,0
270.5466666666666,49.47600000000003,90.46000000000004,0.0,0
269.8805,49.47600000000003,90.46000000000004,0.0,0
269.742,49.47600000000003,90.46000000000004,0.0,0
269.3963333333334,49.47600000000003,90.45800000000004,0.0,0
269.28,49.47600000000003,90.45800000000004,0.0,0
269.0448333333333,49.47600000000003,90.45600000000002,0.0,0
268.953,49.47600000000003,90.45600000000002,0.0,0
268.6225,49.47600000000003,90.45600000000002,0.0,0
268.25683333333336,49.47600000000003,90.45600000000002,0.0,0
267.34733333333327,49.46800000000003,90.45400000000004,0.0,0
267.32283333333334,49.46800000000003,90.45400000000004,0.0,0
266.156,49.46800000000003,90.45200000000004,0.0,0
265.9098333333333,49.46800000000003,90.45200000000004,0.0,0
265.694,49.46800000000003,90.45200000000004,0.0,0
265.4678333333333,49.46000000000003,90.45000000000002,0.0,0
265.38783333333333,49.46000000000003,90.45000000000002,0.0,0
265.153,49.46000000000003,90.45000000000002,0.0,0
264.94283333333334,49.46000000000003,90.45000000000002,0.0,0
264.6178333333333,49.46000000000003,90.45000000000002,0.0,0
264.51333333333326,49.46000000000003,90.45000000000002,0.0,0
264.23466666666667,49.46000000000003,90.45000000000002,0.0,0
264.2056666666666,49.46000000000003,90.45000000000002,0.0,0
263.6305,49.38600000000003,90.29600000000002,0.0,0
263.3543333333334,49.38600000000003,90.294,0.0,0
262.98833333333334,49.38600000000003,90.294,0.0,0
262.88866666666667,49.38600000000003,90.294,0.0,0
212.9646666666667,49.32600000000002,90.56000000000002,0.0,0
332.6086266666665,49.696000000000076,91.72,0.0,0
321.04265333333353,49.44000000000005,90.17800000000004,0.0,0
331.3380066666667,49.688000000000066,91.72,0.0,0
369.60861499999976,49.676000000000066,91.73600000000002,0.0,0
340.2033483333331,49.636000000000045,91.41800000000003,0.0,0
340.4306366666665,49.636000000000045,91.41800000000003,0.0,0
357.37953999999985,49.65200000000005,91.428,0.0,0
361.9153299999997,49.660000000000046,91.58,0.0,0
323.00018000000017,49.63200000000007,91.41200000000002,0.0,0
322.87510166666675,49.63200000000007,91.41200000000002,0.0,0
347.2819533333332,49.64400000000005,91.422,0.0,0
332.663571666667,49.696000000000076,91.72,0.0,0
350.9761066666668,49.65200000000005,91.42600000000002,0.0,0
323.22524166666665,49.640000000000065,91.41200000000002,0.0,0
304.7856966666667,49.384000000000036,90.31400000000002,0.0,0
324.46980833333345,49.640000000000065,91.41200000000002,0.0,0
340.88476,49.636000000000045,91.41800000000003,0.0,0
362.57848666666644,49.660000000000046,91.58,0.0,0
315.37076166666645,49.40800000000005,90.17000000000004,0.0,0
391.5737766666666,50.204000000000036,89.14800000000002,0.0,0
316.2678583333332,49.41600000000005,90.02000000000004,0.0,0
350.023523333333,49.64400000000005,91.42600000000002,0.0,0
338.5029150000002,49.62800000000005,91.41600000000004,0.0,0
334.86814666666675,49.696000000000076,91.72,0.0,0
337.4093133333335,49.62800000000005,91.41600000000004,0.0,0
345.15454500000016,49.636000000000045,91.422,0.0,0
319.89504000000017,49.44000000000005,90.17800000000004,0.0,0
332.98912,49.696000000000076,91.72,0.0,0
328.76953666666674,49.664000000000065,91.56400000000002,0.0,0
320.80236000000014,49.44000000000005,90.17800000000004,0.0,0
357.46790333333325,49.65200000000005,91.428,0.0,0
330.3428766666665,49.680000000000064,91.72,0.0,0
389.1882416666672,50.244000000000035,89.00200000000002,6.0,0
339.6508416666665,49.62800000000005,91.41800000000003,0.0,0
361.3231766666669,49.660000000000046,91.58,0.0,0
348.9281566666671,49.64400000000005,91.42600000000002,0.0,0
318.6880833333332,49.424000000000035,90.17400000000004,0.0,0
328.6154066666668,49.664000000000065,91.56400000000002,0.0,0
372.95556666666664,49.792000000000094,92.346,0.0,0
347.8098533333332,49.64400000000005,91.42400000000002,0.0,0
348.1654383333332,49.64400000000005,91.42400000000002,0.0,0
330.1832100000001,49.67200000000007,91.71800000000003,0.0,0
323.68847833333353,49.640000000000065,91.41200000000002,0.0,0
348.9344766666661,49.64400000000005,91.42600000000002,0.0,0
337.35955500000017,49.62800000000005,91.41600000000004,0.0,0
327.83380666666613,49.664000000000065,91.56400000000002,0.0,0
376.06291999999985,49.640000000000065,91.413,0.0,0
353.6291566666671,49.65200000000005,91.42600000000002,0.0,0
332.29011666666696,49.688000000000066,91.72,0.0,0
440.2234833333332,34.978000000000044,65.2770000000001,0.0,3
339.40781333333325,49.62800000000005,91.41800000000003,0.0,0
313.9172416666665,49.40800000000005,90.17000000000004,0.0,0
401.66021666666677,50.196000000000026,87.59,0.0,0
320.1233999999997,49.44000000000005,90.17800000000004,0.0,0
308.24665999999974,49.40000000000005,90.16800000000003,0.0,0
274.0128549999997,49.47600000000003,90.46000000000004,0.0,0
388.0441099999997,50.22200000000004,89.00200000000002,0.0,0
351.20497833333343,49.65200000000005,91.42600000000002,0.0,0
364.64119833333353,49.66800000000006,91.734,0.0,0
323.46380666666636,49.640000000000065,91.41200000000002,0.0,0
345.09614999999985,49.636000000000045,91.422,0.0,0
345.9046250000002,49.636000000000045,91.422,0.0,0
318.52367666666663,49.424000000000035,90.17400000000004,0.0,0
415.58026,49.84000000000001,84.41000000000005,0.0,3
335.8285066666669,49.70400000000008,91.72,0.0,0
348.40575666666626,49.64400000000005,91.42400000000002,0.0,0
332.72514166666673,49.696000000000076,91.72,0.0,0
328.5192283333332,49.664000000000065,91.56400000000002,0.0,0
340.1132199999998,49.636000000000045,91.41800000000003,0.0,0
339.80440666666664,49.62800000000005,91.41800000000003,0.0,0
332.66527000000025,49.696000000000076,91.72,0.0,0
378.4947950000001,49.83200000000005,92.177,0.0,0
349.7583566666662,49.64400000000005,91.42600000000002,0.0,0
394.5030966666671,50.21500000000004,88.67300000000002,0.0,0
321.18639166666674,49.44000000000005,90.17800000000004,0.0,0
338.7484483333337,49.62800000000005,91.41600000000004,0.0,0
382.90160000000014,50.40000000000005,89.555,12.0,0
344.39500666666646,49.636000000000045,91.422,0.0,0
321.48659500000014,49.44000000000005,90.18000000000004,0.0,0
335.2925383333333,49.696000000000076,91.72,0.0,0
338.70251500000006,49.62800000000005,91.41600000000004,0.0,0
361.7252666666666,49.660000000000046,91.58,0.0,0
346.1573466666664,49.636000000000045,91.422,0.0,0
333.8915883333335,49.696000000000076,91.72,0.0,0
336.2210449999997,49.70400000000008,91.72,0.0,0
332.7899400000003,49.696000000000076,91.72,0.0,0
345.8191716666664,49.636000000000045,91.422,0.0,0
306.41822666666656,49.392000000000046,90.16800000000003,0.0,0
322.4924116666665,49.624000000000066,91.56200000000004,0.0,0
347.4056666666663,49.64400000000005,91.422,0.0,0
318.0886999999998,49.424000000000035,90.17400000000004,0.0,0
343.43728833333336,49.636000000000045,91.42000000000002,0.0,0
372.943035,49.792000000000094,92.346,0.0,0
349.58568000000037,49.64400000000005,91.42600000000002,0.0,0
333.7332350000002,49.696000000000076,91.72,0.0,0
351.3747216666662,49.65200000000005,91.42600000000002,0.0,0
373.16609333333327,49.792000000000094,92.346,0.0,0
322.2010783333332,49.624000000000066,91.56000000000004,0.0,0
343.8832116666664,49.636000000000045,91.422,0.0,0
371.1404883333335,49.676000000000066,91.73600000000002,0.0,0
344.2482366666668,49.636000000000045,91.422,0.0,0
342.6478966666665,49.636000000000045,91.42000000000002,0.0,0
321.8290116666665,49.624000000000066,91.56000000000004,0.0,0
328.5574849999998,49.664000000000065,91.56400000000002,0.0,0
320.45300333333364,49.44000000000005,90.17800000000004,0.0,0
325.00790333333345,49.640000000000065,91.41200000000002,0.0,0
361.3522199999999,49.660000000000046,91.58,0.0,0
345.300563333333,49.636000000000045,91.422,0.0,0
310.57004000000006,49.40000000000005,90.16800000000003,0.0,0
348.26652500000006,49.64400000000005,91.42400000000002,0.0,0
376.917975,49.70600000000007,91.56900000000002,0.0,0
318.9933999999998,49.432000000000045,90.17400000000004,0.0,0
312.24288499999983,49.40000000000005,90.16800000000003,0.0,0
320.6045650000002,49.44000000000005,90.17800000000004,0.0,0
318.363033333333,49.424000000000035,90.17400000000004,0.0,0
319.66026833333353,49.432000000000045,90.17600000000002,0.0,0
371.00814666666673,49.676000000000066,91.73600000000002,0.0,0
328.2353050000001,49.664000000000065,91.56400000000002,0.0,0
311.51295499999975,49.40000000000005,90.16800000000003,0.0,0
343.86771000000016,49.636000000000045,91.422,0.0,0
329.1903066666663,49.664000000000065,91.56400000000002,0.0,0
321.51599166666665,49.44000000000005,90.18000000000004,0.0,0
343.80152999999996,49.636000000000045,91.422,0.0,0
307.53514666666666,49.392000000000046,90.16800000000003,0.0,0
370.1971533333333,49.676000000000066,91.73600000000002,0.0,0
339.8705649999996,49.62800000000005,91.41800000000003,0.0,0
384.28730333333283,50.39200000000003,89.536,12.0,0
322.30108999999976,49.624000000000066,91.56000000000004,0.0,0
312.701855,49.40000000000005,90.16800000000003,0.0,0
327.52149166666663,49.47200000000005,90.03400000000003,0.0,0
329.2275500000004,49.664000000000065,91.56400000000002,0.0,0
347.92801499999985,49.64400000000005,91.42400000000002,0.0,0
319.74730833333336,49.432000000000045,90.17600000000002,0.0,0
320.385975,49.44000000000005,90.17800000000004,0.0,0
396.65755333333357,50.242000000000026,87.55800000000004,6.0,0
344.60677999999984,49.636000000000045,91.422,0.0,0
346.56263666666666,49.64400000000005,91.422,0.0,0
382.01864500000016,50.32600000000005,90.154,6.0,0
281.5432050000003,49.692000000000036,91.99600000000002,0.0,0
339.26537000000036,49.62800000000005,91.41800000000003,0.0,0
312.8898883333334,49.40000000000005,90.17000000000004,0.0,0
320.9342350000004,49.44000000000005,90.17800000000004,0.0,0
340.44403666666636,49.636000000000045,91.41800000000003,0.0,0
441.23963999999984,34.812000000000054,64.86700000000009,0.0,3
340.34082833333304,49.636000000000045,91.41800000000003,0.0,0
414.6596666666665,49.82600000000002,84.86600000000004,0.0,3
339.66235333333344,49.62800000000005,91.41800000000003,0.0,0
364.48659333333336,49.66800000000006,91.734,0.0,0
304.5960766666667,49.384000000000036,90.31400000000002,0.0,0
402.18722166666674,50.172000000000025,87.60900000000002,0.0,0
335.8749716666668,49.70400000000008,91.72,0.0,0
316.2678583333332,49.41600000000005,90.02000000000004,0.0,0
335.5768816666668,49.70400000000008,91.72,0.0,0
345.51416833333326,49.636000000000045,91.422,0.0,0
319.93841666666697,49.44000000000005,90.17800000000004,0.0,0
320.50503333333353,49.44000000000005,90.17800000000004,0.0,0
313.0330166666667,49.40000000000005,90.17000000000004,0.0,0
299.3780149999999,49.918000000000035,92.462,0.0,0
375.7464500000003,49.8000000000001,92.5,0.0,0
330.0073050000001,49.67200000000007,91.71600000000002,0.0,0
321.7321450000003,49.624000000000066,91.56000000000004,0.0,0
331.38020166666666,49.688000000000066,91.72,0.0,0
341.4070250000001,49.636000000000045,91.42000000000002,0.0,0
349.0703583333333,49.64400000000005,91.42600000000002,0.0,0
341.88278166666663,49.636000000000045,91.42000000000002,0.0,0
270.28977833333335,49.47600000000003,90.46000000000004,0.0,0
339.1011400000004,49.62800000000005,91.41600000000004,0.0,0
347.41944499999977,49.64400000000005,91.422,0.0,0
347.4732366666661,49.64400000000005,91.422,0.0,0
402.6207199999997,50.172000000000025,87.60900000000002,0.0,0
321.71051500000027,49.624000000000066,91.56000000000004,0.0,0
320.1685783333335,49.44000000000005,90.17800000000004,0.0,0
332.94790833333326,49.696000000000076,91.72,0.0,0
323.3128366666669,49.640000000000065,91.41200000000002,0.0,0
317.773945,49.424000000000035,90.17400000000004,0.0,0
325.7868600000004,49.47200000000005,90.03400000000003,0.0,0
345.56167999999985,49.636000000000045,91.422,0.0,0
339.1011400000004,49.62800000000005,91.41600000000004,0.0,0
339.15815166666647,49.62800000000005,91.41800000000003,0.0,0
320.45922666666667,49.44000000000005,90.17800000000004,0.0,0
289.13684999999975,49.75200000000004,92.00200000000002,0.0,0
362.06630833333344,49.660000000000046,91.58,0.0,0
311.47859000000017,49.40000000000005,90.16800000000003,0.0,0
321.5987866666666,49.44000000000005,90.18000000000004,0.0,0
346.6270999999997,49.64400000000005,91.422,0.0,0
293.57982166666636,49.73800000000003,92.00400000000002,0.0,0
333.8915883333335,49.696000000000076,91.72,0.0,0
387.2756999999999,50.20000000000004,90.117,0.0,0
340.2986049999998,49.636000000000045,91.41800000000003,0.0,0
342.9446899999995,49.636000000000045,91.42000000000002,0.0,0
345.18735999999967,49.636000000000045,91.422,0.0,0
326.81326499999994,49.47200000000005,90.03400000000003,0.0,0
354.2108450000003,49.65200000000005,91.42600000000002,0.0,0
333.38148333333334,49.696000000000076,91.72,0.0,0
321.825175,49.624000000000066,91.56000000000004,0.0,0
347.96248333333284,49.64400000000005,91.42400000000002,0.0,0
317.73533333333364,49.424000000000035,90.17400000000004,0.0,0
344.98641499999985,49.636000000000045,91.422,0.0,0
321.85236666666697,49.624000000000066,91.56000000000004,0.0,0
332.1169616666668,49.688000000000066,91.72,0.0,0
346.7189866666664,49.64400000000005,91.422,0.0,0
347.2732033333329,49.64400000000005,91.422,0.0,0
327.6694583333333,49.65600000000007,91.56400000000002,0.0,0
352.2047266666663,49.65200000000005,91.42600000000002,0.0,0
349.492325,49.64400000000005,91.42600000000002,0.0,0
355.3666200000004,49.65200000000005,91.428,0.0,0
346.832633333333,49.64400000000005,91.422,0.0,0
349.68345000000016,49.64400000000005,91.42600000000002,0.0,0
341.6650266666666,49.636000000000045,91.42000000000002,0.0,0
313.8056300000001,49.40800000000005,90.17000000000004,0.0,0
342.1686649999998,49.636000000000045,91.42000000000002,0.0,0
352.75973999999997,49.65200000000005,91.42600000000002,0.0,0
338.4259366666665,49.62800000000005,91.41600000000004,0.0,0
357.75500000000017,49.65200000000005,91.428,0.0,0
307.5299116666667,49.392000000000046,90.16800000000003,0.0,0
330.56673166666667,49.680000000000064,91.72,0.0,0
425.44719333333273,49.26000000000001,80.07700000000007,0.0,3
372.4742216666665,49.676000000000066,91.73600000000002,0.0,0
340.8755566666668,49.636000000000045,91.41800000000003,0.0,0
309.1065683333332,49.40000000000005,90.16800000000003,0.0,0
380.9371499999997,50.26200000000005,91.062,6.0,0
345.77674499999995,49.636000000000045,91.422,0.0,0
362.84879000000063,49.660000000000046,91.58,0.0,0
439.62955499999947,37.633000000000024,62.45800000000008,0.0,3
315.99733333333296,49.41600000000005,90.02000000000004,0.0,0
320.4632716666664,49.44000000000005,90.17800000000004,0.0,0
349.270355,49.64400000000005,91.42600000000002,0.0,0
319.4160499999998,49.432000000000045,90.17600000000002,0.0,0
323.8736900000001,49.640000000000065,91.41200000000002,0.0,0
347.5292366666661,49.64400000000005,91.422,0.0,0
346.6402066666667,49.64400000000005,91.422,0.0,0
337.8730600000003,49.62800000000005,91.41600000000004,0.0,0
348.1593766666664,49.64400000000005,91.42400000000002,0.0,0
322.11472333333364,49.624000000000066,91.56000000000004,0.0,0
347.86223666666643,49.64400000000005,91.42400000000002,0.0,0
363.6841866666666,49.66800000000006,91.732,0.0,0
338.82155333333384,49.62800000000005,91.41600000000004,0.0,0
317.98824500000006,49.424000000000035,90.17400000000004,0.0,0
350.0652100000003,49.64400000000005,91.42600000000002,0.0,0
377.75798666666674,49.70600000000007,91.417,0.0,0
337.00379333333336,49.62800000000005,91.41600000000004,0.0,0
343.6475666666667,49.636000000000045,91.422,0.0,0
343.61372000000006,49.636000000000045,91.42000000000002,0.0,0
296.9312850000001,49.918000000000035,92.46000000000002,0.0,0
332.7592533333337,49.696000000000076,91.72,0.0,0
347.14740999999975,49.64400000000005,91.422,0.0,0
335.8000283333336,49.70400000000008,91.72,0.0,0
347.7938766666668,49.64400000000005,91.42400000000002,0.0,0
317.67925,49.424000000000035,90.17400000000004,0.0,0
333.90526666666665,49.696000000000076,91.72,0.0,0
342.61768333333333,49.636000000000045,91.42000000000002,0.0,0
345.61407499999984,49.636000000000045,91.422,0.0,0
341.98953166666666,49.636000000000045,91.42000000000002,0.0,0
354.2542316666667,49.65200000000005,91.42600000000002,0.0,0
325.10510666666625,49.640000000000065,91.41200000000002,0.0,0
322.4924116666665,49.624000000000066,91.56200000000004,0.0,0
417.27889666666624,49.80200000000002,84.41000000000005,0.0,3
336.16438666666636,49.70400000000008,91.72,0.0,0
351.7964783333338,49.65200000000005,91.42600000000002,0.0,0
349.18992833333306,49.64400000000005,91.42600000000002,0.0,0
311.4069599999998,49.40000000000005,90.16800000000003,0.0,0
355.95939500000014,49.65200000000005,91.428,0.0,0
336.61218166666686,49.70400000000008,91.72,0.0,0
363.7882283333337,49.66800000000006,91.732,0.0,0
366.90152,49.66800000000006,91.734,0.0,0
348.22744999999946,49.64400000000005,91.42400000000002,0.0,0
347.6145783333332,49.64400000000005,91.42400000000002,0.0,0
341.8440899999998,49.636000000000045,91.42000000000002,0.0,0
373.73883666666677,49.792000000000094,92.348,0.0,0
347.2228466666663,49.64400000000005,91.422,0.0,0
322.0929749999997,49.624000000000066,91.56000000000004,0.0,0
369.71701,49.676000000000066,91.73600000000002,0.0,0
383.8335783333337,50.39200000000003,89.536,12.0,0
340.6638933333332,49.636000000000045,91.41800000000003,0.0,0
346.9329299999997,49.64400000000005,91.422,0.0,0
317.9091350000004,49.424000000000035,90.17400000000004,0.0,0
340.6560116666665,49.636000000000045,91.41800000000003,0.0,0
339.65334333333345,49.62800000000005,91.41800000000003,0.0,0
342.4689483333337,49.636000000000045,91.42000000000002,0.0,0
354.9052366666667,49.65200000000005,91.42600000000002,0.0,0
335.7945483333333,49.70400000000008,91.72,0.0,0
418.65412333333353,49.786000000000016,83.97300000000004,0.0,3
375.70325499999984,49.8000000000001,92.5,0.0,0
348.52593999999976,49.64400000000005,91.42400000000002,0.0,0
331.00627833333334,49.688000000000066,91.72,0.0,0
338.7004883333336,49.62800000000005,91.41600000000004,0.0,0
342.7561033333334,49.636000000000045,91.42000000000002,0.0,0
340.2033483333331,49.636000000000045,91.41800000000003,0.0,0
325.89521666666667,49.47200000000005,90.03400000000003,0.0,0
317.773945,49.424000000000035,90.17400000000004,0.0,0
327.47045499999945,49.47200000000005,90.03400000000003,0.0,0
310.83413000000013,49.40000000000005,90.16800000000003,0.0,0
350.9770333333332,49.65200000000005,91.42600000000002,0.0,0
405.5185383333329,50.17800000000002,86.94400000000002,0.0,3
382.2559883333332,50.34800000000004,90.154,6.0,0
363.9852533333335,49.66800000000006,91.732,0.0,0
318.63885333333326,49.424000000000035,90.17400000000004,0.0,0
338.6087233333336,49.62800000000005,91.41600000000004,0.0,0
326.67323166666665,49.47200000000005,90.03400000000003,0.0,0
349.9130200000003,49.64400000000005,91.42600000000002,0.0,0
322.7626316666668,49.63200000000007,91.56200000000004,0.0,0
317.475378333333,49.41600000000005,90.02000000000004,0.0,0
340.61046333333263,49.636000000000045,91.41800000000003,0.0,0
323.779115,49.640000000000065,91.41200000000002,0.0,0
338.30145666666687,49.62800000000005,91.41600000000004,0.0,0
320.3925433333335,49.44000000000005,90.17800000000004,0.0,0
348.5207316666672,49.64400000000005,91.42400000000002,0.0,0
332.4943833333333,49.688000000000066,91.72,0.0,0
346.2306116666664,49.636000000000045,91.422,0.0,0
340.6009449999997,49.636000000000045,91.41800000000003,0.0,0
312.92439833333333,49.40000000000005,90.17000000000004,0.0,0
326.24639333333346,49.47200000000005,90.03400000000003,0.0,0
344.34152833333326,49.636000000000045,91.422,0.0,0
349.66179166666666,49.64400000000005,91.42600000000002,0.0,0
340.72719666666694,49.636000000000045,91.41800000000003,0.0,0
323.9145833333337,49.640000000000065,91.41200000000002,0.0,0
341.8027116666665,49.636000000000045,91.42000000000002,0.0,0
322.3575283333331,49.624000000000066,91.56000000000004,0.0,0
330.6450700000007,49.680000000000064,91.72,0.0,0
334.568161666667,49.696000000000076,91.72,0.0,0
396.67747500000013,50.242000000000026,87.55800000000004,6.0,0
348.18222999999983,49.64400000000005,91.42400000000002,0.0,0
323.80885500000005,49.640000000000065,91.41200000000002,0.0,0
338.05968499999994,49.62800000000005,91.41600000000004,0.0,0
347.9344549999996,49.64400000000005,91.42400000000002,0.0,0
339.1228333333338,49.62800000000005,91.41600000000004,0.0,0
319.50535000000036,49.432000000000045,90.17600000000002,0.0,0
350.9708966666665,49.65200000000005,91.42600000000002,0.0,0
286.71143166666644,49.70000000000002,91.99800000000003,0.0,0
324.12067333333323,49.640000000000065,91.41200000000002,0.0,0
316.18389333333363,49.41600000000005,90.02000000000004,0.0,0
348.173233333333,49.64400000000005,91.42400000000002,0.0,0
363.4597083333329,49.66800000000006,91.732,0.0,0
313.9555749999998,49.40800000000005,90.17000000000004,0.0,0
364.4725933333332,49.66800000000006,91.734,0.0,0
366.4112666666668,49.66800000000006,91.734,0.0,0
324.21539,49.640000000000065,91.41200000000002,0.0,0
346.2744666666664,49.636000000000045,91.422,0.0,0
328.6278200000001,49.664000000000065,91.56400000000002,0.0,0
329.288873333333,49.664000000000065,91.56400000000002,0.0,0
340.91786666666667,49.636000000000045,91.41800000000003,0.0,0
379.8403800000003,50.07600000000005,92.177,0.0,0
350.8818683333336,49.65200000000005,91.42600000000002,0.0,0
350.45184833333326,49.64400000000005,91.42600000000002,0.0,0
317.88988666666705,49.424000000000035,90.17400000000004,0.0,0
324.7964333333337,49.640000000000065,91.41200000000002,0.0,0
340.38938333333334,49.636000000000045,91.41800000000003,0.0,0
379.4347483333331,49.98000000000005,92.177,0.0,0
318.19943333333333,49.424000000000035,90.17400000000004,0.0,0
339.8705649999996,49.62800000000005,91.41800000000003,0.0,0
387.0192149999997,50.20000000000004,90.269,0.0,0
422.64003666666684,49.50800000000001,81.5330000000001,5.0,3
340.9910749999996,49.636000000000045,91.41800000000003,0.0,0
285.7210000000001,49.70000000000002,91.99600000000002,0.0,0
374.9891116666666,49.8000000000001,92.5,0.0,0
363.6043533333333,49.66800000000006,91.732,0.0,0
342.9234800000001,49.636000000000045,91.42000000000002,0.0,0
320.82515666666666,49.44000000000005,90.17800000000004,0.0,0
354.60748666666694,49.65200000000005,91.42600000000002,0.0,0
290.2727749999998,49.78200000000003,92.154,0.0,0
321.0585083333333,49.44000000000005,90.17800000000004,0.0,0
349.0981483333329,49.64400000000005,91.42600000000002,0.0,0
339.949996666667,49.636000000000045,91.41800000000003,0.0,0
303.05309,49.384000000000036,90.31400000000002,0.0,0
314.8342633333335,49.40800000000005,90.17000000000004,0.0,0
328.91551666666663,49.664000000000065,91.56400000000002,0.0,0
340.8171249999998,49.636000000000045,91.41800000000003,0.0,0
340.2986049999998,49.636000000000045,91.41800000000003,0.0,0
353.54235500000016,49.65200000000005,91.42600000000002,0.0,0
330.6614766666662,49.680000000000064,91.72,0.0,0
345.72917500000017,49.636000000000045,91.422,0.0,0
362.45612,49.660000000000046,91.58,0.0,0
341.6456349999997,49.636000000000045,91.42000000000002,0.0,0
347.4314666666661,49.64400000000005,91.422,0.0,0
293.37629333333336,49.73800000000003,92.00400000000002,0.0,0
342.3579749999998,49.636000000000045,91.42000000000002,0.0,0
317.4772383333335,49.41600000000005,90.02000000000004,0.0,0
